4.6064,2.55969,4.05444,1.05084,6.8643,2.45655,2.47618,2.1564,1.779074,1.6338,2.48952,2.068,2.47422,1.246321,4.1169,1.58102,
4.57824,2.5364,4.0204,1.047222,6.8037,2.43435,2.46123,2.14128,1.774718,1.623,2.47698,2.05008,2.4591,1.239691,4.095,1.56884,
4.55008,2.51311,3.98682,1.043604,6.7437,2.4123,2.44628,2.12634,1.770406,1.61235,2.46422,2.03232,2.4444,1.233112,4.0731,1.5568,
4.52224,2.49016,3.95347,1.040022,6.684,2.3904,2.43133,2.11158,1.766116,1.6017,2.45168,2.01472,2.4297,1.226584,4.0515,1.5449,
4.4944,2.46738,3.92035,1.036458,6.6246,2.36865,2.41661,2.09682,1.761848,1.5912,2.43936,1.99728,2.415,1.220107,4.0299,1.53314,
4.46688,2.44477,3.88746,1.032894,6.5658,2.3472,2.40212,2.08224,1.757624,1.5807,2.42704,1.97984,2.40051,1.213664,4.0086,1.52138,
4.43968,2.42233,3.85503,1.029366,6.5076,2.3259,2.38763,2.06766,1.753422,1.57035,2.41472,1.96272,2.38623,1.207289,3.9873,1.50976,
4.41248,2.40006,3.8226,1.025856,6.4497,2.3046,2.37337,2.05326,1.749264,1.56015,2.40262,1.9456,2.37195,1.200965,3.9663,1.49828,
4.3856,2.37796,3.79063,1.022364,6.3924,2.2836,2.35911,2.03886,1.745128,1.54995,2.39074,1.9288,2.35788,1.194675,3.9456,1.48694,
4.35904,2.35603,3.75889,1.018908,6.3354,2.26275,2.34508,2.02464,1.741014,1.53975,2.37886,1.912,2.34381,1.188453,3.9249,1.4756,
4.33248,2.33427,3.72738,1.015452,6.279,2.2422,2.33105,2.0106,1.736944,1.5297,2.36698,1.89536,2.32995,1.182265,3.9042,1.4644,
4.30624,2.31268,3.6961,1.012014,6.2229,2.22165,2.31725,1.99656,1.732918,1.5198,2.35532,1.87888,2.3163,1.176145,3.8838,1.4532,
4.28,2.29126,3.66505,1.008594,6.1674,2.2014,2.30345,1.9827,1.728914,1.5099,2.34366,1.8624,2.30265,1.170059,3.8637,1.44214,
4.25408,2.27001,3.63446,1.00521,6.1122,2.18115,2.289834,1.96884,1.724932,1.5,2.33222,1.84624,2.28921,1.164041,3.8436,1.43122,
4.22848,2.24893,3.60387,1.001826,6.0576,2.1612,2.276333,1.95516,1.720994,1.49031,2.321,1.83008,2.27577,1.158057,3.8238,1.42044,
4.20288,2.22819,3.57374,0.998478,6.0033,2.1414,2.26297,1.94148,1.717078,1.480665,2.30956,1.81424,2.26254,1.152141,3.804,1.40966,
4.17792,2.20745,3.54384,0.995148,5.9496,2.12175,2.249722,1.92798,1.713206,1.471095,2.29856,1.7984,2.24952,1.146259,3.7845,1.39909,
4.15264,2.18688,3.51417,0.991836,5.8965,2.10225,2.236589,1.91466,1.709356,1.4616,2.28734,1.78272,2.2365,1.140428,3.765,1.388562,
4.128,2.16648,3.48496,0.988524,5.8437,2.08305,2.223594,1.90134,1.705528,1.45218,2.27656,1.7672,2.22348,1.134665,3.7458,1.378118,
4.10336,2.14625,3.45575,0.985248,5.7915,2.06385,2.210714,1.8882,1.701744,1.44285,2.26556,1.75168,2.21088,1.128936,3.7266,1.367786,
4.07872,2.12636,3.427,0.98199,5.7396,2.04495,2.197949,1.87506,1.697982,1.433595,2.255,1.73648,2.19807,1.123258,3.7077,1.357552,
4.0544,2.10647,3.39825,0.97875,5.6883,2.0262,2.185299,1.8621,1.694264,1.424415,2.24422,1.72128,2.18568,1.117631,3.6888,1.347416,
4.0304,2.08675,3.36996,0.975546,5.6373,2.0076,2.172787,1.84914,1.690568,1.415325,2.23366,1.7064,2.17329,1.112072,3.6702,1.337378,
4.00672,2.06737,3.3419,0.972342,5.5869,1.98915,2.16039,1.83636,1.686916,1.406295,2.22332,1.69152,2.1609,1.106547,3.6519,1.327438,
3.98304,2.04799,3.31407,0.969156,5.5368,1.97085,2.148108,1.82376,1.683286,1.39737,2.21298,1.6768,2.14893,1.101073,3.6336,1.317582,
3.95968,2.02895,3.2867,0.965988,5.4873,1.95285,2.135964,1.81116,1.6797,1.388505,2.20264,1.66224,2.13675,1.09565,3.6153,1.307838,
3.93664,2.00991,3.25933,0.962856,5.4381,1.93485,2.123912,1.798704,1.676136,1.37973,2.19263,1.64784,2.12499,1.090278,3.5976,1.298192,
3.9136,1.99104,3.23242,0.959724,5.3895,1.91715,2.111998,1.78632,1.672594,1.37103,2.18262,1.63344,2.11323,1.084957,3.5796,1.288644,
3.89056,1.97251,3.20574,0.956628,5.3415,1.8996,2.100222,1.774062,1.669096,1.362405,2.17272,1.61936,2.10147,1.079687,3.5619,1.279194,
3.86816,1.95398,3.17929,0.952884,5.2938,1.8822,2.088538,1.761894,1.66562,1.353855,2.162908,1.60528,2.089983,1.074468,3.5445,1.269842,
3.84576,1.93579,3.15307,0.950508,5.2467,1.86495,2.076992,1.749816,1.662188,1.345395,2.153206,1.591392,2.07858,1.0693,3.5271,1.260588,
3.82368,1.9176,3.12708,0.94815,5.1999,1.84785,2.065561,1.737864,1.658778,1.33701,2.143614,1.577632,2.067303,1.064183,3.51,1.251446,
3.8016,1.89975,3.10155,0.945792,5.1534,1.83105,2.054268,1.726002,1.655412,1.328715,2.134132,1.564016,2.056152,1.059117,3.4929,1.242388,
3.77984,1.88207,3.07602,0.943434,5.1078,1.81425,2.043067,1.71423,1.652068,1.32048,2.124738,1.550544,2.045106,1.054085,3.4761,1.233428,
3.7584,1.86439,3.05095,0.941076,5.0622,1.79775,2.032004,1.702584,1.648746,1.312335,2.115476,1.5372,2.034207,1.049121,3.4596,1.224566,
3.73696,1.84705,3.02611,0.9387,5.0175,1.7814,2.021079,1.691028,1.645468,1.304265,2.10628,1.524,2.023413,1.044208,3.4431,1.215802,
3.71584,1.82988,3.0015,0.936324,4.9731,1.7652,2.010246,1.67958,1.642212,1.296285,2.097216,1.510928,2.012745,1.039346,3.4266,1.20715,
3.69472,1.81271,2.97712,0.933948,4.929,1.74915,1.999551,1.668222,1.639,1.28838,2.088262,1.498,2.002203,1.034518,3.4104,1.198582,
3.67392,1.79588,2.95297,0.931554,4.8855,1.7334,1.988971,1.656972,1.63581,1.28055,2.079396,1.485216,1.991787,1.029758,3.3945,1.190112,
3.65344,1.77922,2.92928,0.929142,4.8423,1.71765,1.978506,1.64583,1.632664,1.272795,2.07064,1.47256,1.981497,1.025032,3.3786,1.18174,
3.63328,1.76273,2.90582,0.92673,4.7997,1.7022,1.968179,1.634796,1.62954,1.26513,2.061972,1.460048,1.971312,1.020374,3.3627,1.17348,
3.61312,1.74624,2.88236,0.924282,4.7577,1.6869,1.957967,1.623852,1.62646,1.257525,2.053436,1.447664,1.961253,1.015767,3.3471,1.165304,
